(state),date,state,positive,recovered,death,positiveIncrease,daily_cases_adj,active_roll7,active_roll7_adj,daily_recover,daily_recover_adj,recovered_roll7,recovered_roll7_adj,deathIncrease,daily_deaths_adj,deaths_roll7,deaths_roll7_adj,hospitalizedIncrease,hospitalizedCurrently,inIcuCurrently
PA,2020-03-27,PA,2218,NA,22,531,4.141674921417373,491.85714285714283,3.8363698559160655,NA,NA,NA,NA,6,0.046798586682682185,6.142857142857143,0.04791283874655557,241,NA,NA
PA,2020-03-28,PA,2751,NA,34,533,4.157274450311601,570.2857142857143,4.448094238982554,NA,NA,NA,NA,12,0.09359717336536437,8,0.06239811557690959,75,NA,NA
PA,2020-03-29,PA,3394,NA,38,643,5.015248539494108,668.2857142857143,5.2124711547996965,NA,NA,NA,NA,4,0.03119905778845479,9,0.07019788002402329,37,NA,NA
PA,2020-03-30,PA,4087,NA,49,693,5.4052367618497925,761.2857142857143,5.93784924838127,NA,NA,NA,NA,11,0.08579740891825068,10.571428571428571,0.08245465272663052,33,NA,NA
PA,2020-03-31,PA,4843,NA,63,756,5.896621922017955,886,6.910591300142736,NA,NA,NA,NA,14,0.10919670225959176,11.428571428571429,0.08914016510987081,128,NA,NA
PA,2020-04-01,PA,5805,NA,74,962,7.503373398123377,1038,8.096155496104018,NA,NA,NA,NA,11,0.08579740891825068,14.571428571428571,0.11365371051508531,106,NA,NA
PA,2020-04-02,PA,7016,NA,90,1211,9.4455147454546875,1159.4285714285713,9.043269750396394,NA,NA,NA,NA,16,0.12479623115381916,16,0.12479623115381915,110,NA,NA
PA,2020-04-03,PA,8420,NA,102,1404,10.95086928374763,1270.4285714285713,9.909043604026015,NA,NA,NA,NA,12,0.09359717336536437,16.142857142857142,0.12591048321769255,122,NA,NA
PA,2020-04-04,PA,10017,NA,136,1597,12.456223822040574,1388,10.826073052593811,NA,NA,NA,NA,34,0.2651919912018657,25.285714285714285,0.1972226153055892,152,NA,NA
PA,2020-04-05,PA,11510,NA,150,1493,11.64504831954075,1490.5714285714287,11.626106034454903,NA,NA,NA,NA,14,0.10919670225959176,33.57142857142857,0.26184923501024554,68,NA,NA
PA,2020-04-06,PA,12980,NA,162,1470,11.465653737257135,1601.7142857142858,12.492994140148397,NA,NA,NA,NA,12,0.09359717336536437,35.42857142857143,0.2763345118405996,73,NA,NA
PA,2020-04-07,PA,14559,NA,240,1579,12.315828061992528,1651.2857142857142,12.879639606312463,NA,NA,NA,NA,78,0.6083816268748684,44.857142857142854,0.34987514805624303,-1145,1665,NA
PA,2020-04-08,PA,16239,NA,309,1680,13.103604271151012,1662.5714285714287,12.967665519358459,NA,NA,NA,NA,69,0.5381837468508451,51.142857142857146,0.398902238866672,0,1898,NA
PA,2020-04-09,PA,18228,NA,338,1989,15.513731485309146,1617.5714285714287,12.616676119238344,NA,NA,NA,NA,29,0.22619316896629724,51,0.3977879868027986,0,2051,NA
PA,2020-04-10,PA,19979,NA,416,1751,13.657387546896082,1602.7142857142858,12.500793904595511,NA,NA,NA,NA,78,0.6083816268748684,51.714285714285715,0.4033592471221655,0,2072,NA
PA,2020-04-11,PA,21655,NA,494,1676,13.072405213362558,1540.857142857143,12.018322760938334,NA,NA,NA,NA,78,0.6083816268748684,49.142857142857146,0.38330270997244453,0,2115,NA
PA,2020-04-12,PA,22833,NA,507,1178,9.188122518699934,1464.4285714285713,11.422197906766073,NA,NA,NA,NA,13,0.10139693781247806,48.285714285714285,0.37661719758920426,0,2097,NA
PA,2020-04-13,PA,24199,NA,524,1366,10.654478234757311,1358.142857142857,10.593194371244275,NA,NA,NA,NA,17,0.13259599560093285,52.714285714285715,0.4111590115692792,0,2243,NA
PA,2020-04-14,PA,25345,NA,584,1146,8.938530056392297,1351.7142857142858,10.543053028369972,NA,NA,NA,NA,60,0.46798586682682186,48.57142857142857,0.37884570171695103,0,2317,NA
PA,2020-04-15,PA,26490,NA,647,1145,8.930730291945183,1344.857142857143,10.48956892930405,NA,NA,NA,NA,63,0.4913851601681629,48.857142857142854,0.3810742058446978,0,2395,NA
PA,2020-04-16,PA,27735,NA,707,1245,9.710706736656554,1350.142857142857,10.530796255667365,NA,NA,NA,NA,60,0.46798586682682186,86.42857142857143,0.6741224986433981,0,2512,NA
PA,2020-04-17,PA,29441,NA,756,1706,13.306398146775969,1290.4285714285713,10.06503889296829,NA,NA,NA,NA,49,0.3821884579085712,97.14285714285714,0.7576914034339021,0,2603,NA
PA,2020-04-18,PA,31069,NA,836,1628,12.6980165199011,1311.857142857143,10.232176702549298,NA,NA,NA,NA,80,0.6239811557690959,140,1.0919670225959177,0,2613,NA
PA,2020-04-19,PA,32284,NA,1112,1215,9.476713803243141,1313.4285714285713,10.244433475251906,NA,NA,NA,NA,276,2.1527349874033805,139.28571428571428,1.0863957622765505,0,2634,NA
PA,2020-04-20,PA,33232,NA,1204,948,7.394176695863785,1331.142857142857,10.382600731172204,NA,NA,NA,NA,92,0.7175783291344602,102,0.7955759736055972,0,2701,NA
PA,2020-04-21,PA,34528,NA,1564,1296,10.108494723459351,1315.857142857143,10.263375760337752,NA,NA,NA,NA,360,2.807915200960931,105.14285714285714,0.8200895190108116,0,2743,NA
PA,2020-04-22,PA,35684,NA,1622,1156,9.016527700863433,1282.857142857143,10.005983533583,NA,NA,NA,NA,58,0.4523863379325945,100.14285714285714,0.781090696775243,0,2764,NA
PA,2020-04-23,PA,37053,NA,1421,1369,10.677877528098652,1268.7142857142858,9.895672579259536,NA,NA,NA,NA,-201,-1.5677526538698532,62.57142857142857,0.4880424039765428,0,2750,NA
PA,2020-04-24,PA,38652,NA,1492,1599,12.471823350934802,1259.7142857142858,9.825474699235512,NA,NA,NA,NA,71,0.5537832757450725,56.142857142857146,0.4379010611022404,0,2746,NA
PA,2020-04-25,PA,40049,NA,1537,1397,10.896270932617835,1248,9.734106029997893,NA,NA,NA,NA,45,0.35098940012011637,21.714285714285715,0.16936631370875457,0,2748,NA
PA,2020-04-26,PA,41165,NA,1550,1116,8.704537122978886,1240.2857142857142,9.673936418548731,NA,NA,NA,NA,13,0.10139693781247806,81.85714285714286,0.6384664325994498,0,2736,NA
PA,2020-04-27,PA,42050,NA,1597,885,6.902791535695623,1244.2857142857142,9.705135476337187,NA,NA,NA,NA,47,0.36658892901434376,124.42857142857143,0.9705135476337186,0,2800,NA
PA,2020-04-28,PA,43264,NA,1716,1214,9.468914038796028,1188.4285714285713,9.269462919362693,NA,NA,NA,NA,119,0.92817196920653,123.14285714285714,0.960485279058858,0,2781,NA
PA,2020-04-29,PA,44366,NA,2195,1102,8.595340420719294,1179.4285714285713,9.19926503933867,NA,NA,NA,NA,479,3.736087170167461,125.85714285714286,0.9816560682724524,0,2781,NA
PA,2020-04-30,PA,45763,NA,2292,1397,10.896270932617835,1157.4285714285713,9.027670221502168,NA,NA,NA,NA,97,0.7565771513700286,127.71428571428571,0.9961413451028065,0,2707,NA
PA,2020-05-01,PA,46971,NA,2354,1208,9.422115452113346,1148.857142857143,8.960815097669764,NA,NA,NA,NA,62,0.48358539572104925,123,0.9593710269949848,0,2683,NA
PA,2020-05-02,PA,48305,NA,2418,1334,10.404885772449672,1099,8.571941127377952,NA,NA,NA,NA,64,0.49918492461527664,185.14285714285714,1.4440706747799072,0,2673,NA
PA,2020-05-03,PA,49267,NA,2444,962,7.503373398123377,1068.4285714285713,8.333491185709049,NA,NA,NA,NA,26,0.20279387562495613,130.14285714285714,1.015083630188654,0,2645,NA
PA,2020-05-04,PA,50092,NA,2458,825,6.4348056688688,1021.7142857142857,7.969130760822452,NA,NA,NA,NA,14,0.10919670225959176,160.57142857142858,1.252419319793685,0,2708,NA
PA,2020-05-05,PA,50957,NA,3012,865,6.746796246753348,1038.142857142857,8.097269748167891,NA,NA,NA,NA,554,4.321069503700988,180.28571428571428,1.4061861046082123,0,2580,NA
PA,2020-05-06,PA,51845,NA,3106,888,6.926190829036964,1001.5714285714286,7.812021219816304,NA,NA,NA,NA,94,0.7331778580286875,181.42857142857142,1.4151001211191994,0,2545,NA
PA,2020-05-07,PA,52915,NA,3416,1070,8.345747958411655,1049.142857142857,8.18306715708614,NA,NA,NA,NA,310,2.417926978605246,180.42857142857142,1.4073003566720856,0,2420,NA
PA,2020-05-08,PA,54238,NA,3616,1323,10.319088363531423,1008.8571428571429,7.868848075073847,NA,NA,NA,NA,200,1.5599528894227395,181.85714285714286,1.4184428773108195,0,2342,NA
PA,2020-05-09,PA,55316,NA,3688,1078,8.408146073988565,1004.8571428571429,7.8376490172853925,NA,NA,NA,NA,72,0.5615830401921862,113.42857142857143,0.8847161387154678,0,2285,NA
PA,2020-05-10,PA,56611,NA,3707,1295,10.100694959012237,979,7.635969393724309,NA,NA,NA,NA,19,0.14819552449516024,119.57142857142857,0.9326289774620236,0,2230,NA
PA,2020-05-11,PA,57154,NA,3731,543,4.235272094782737,960.1428571428571,7.488888121293023,NA,NA,NA,NA,24,0.18719434673072874,114.57142857142857,0.893630155226455,0,2176,NA
PA,2020-05-12,PA,57991,NA,3806,837,6.528402842234165,912,7.113385175767691,NA,NA,NA,NA,75,0.5849823335335272,103.71428571428571,0.8089469983720777,0,2187,NA
PA,2020-05-13,PA,58698,NA,3943,707,5.514433464109384,899.2857142857143,7.014216742082961,NA,NA,NA,NA,137,1.0685677292545765,102.14285714285714,0.7966902256694705,0,2012,NA
PA,2020-05-14,PA,59636,NA,4218,938,7.316179051392648,803.2857142857143,6.265439355160046,NA,NA,NA,NA,275,2.1449352229562666,101.57142857142857,0.7922332174139769,0,1983,NA
PA,2020-05-15,PA,60622,NA,4342,986,7.690567744854105,843.1428571428571,6.57631568098072,NA,NA,NA,NA,124,0.9671707914420985,110.57142857142857,0.8624310974380002,0,1934,NA
PA,2020-05-16,PA,61611,NA,4403,989,7.713967038195446,810.7142857142857,6.323380462481461,NA,NA,NA,NA,61,0.4757856312739355,116.85714285714286,0.9114581882484292,0,1873,NA
PA,2020-05-17,PA,62234,NA,4418,623,4.859253250551833,709.7142857142857,5.535604253322979,NA,NA,NA,NA,15,0.11699646670670547,97.28571428571429,0.7588056554977755,0,1821,NA
PA,2020-05-18,PA,63056,NA,4505,822,6.411406375527459,822.2857142857143,6.413634879655206,NA,NA,NA,NA,87,0.6785795068988917,93,0.7253780935815738,0,1885,NA
PA,2020-05-19,PA,63666,NA,4624,610,4.757856312739355,805.1428571428571,6.2799246319904,NA,NA,NA,NA,119,0.92817196920653,91.71428571428571,0.7153498250067134,0,1861,NA
PA,2020-05-20,PA,63666,NA,4624,0,0,767.4285714285714,5.985762087127826,NA,NA,NA,NA,0,0,99,0.7721766802642561,0,1818,NA
PA,2020-05-21,PA,65392,NA,4869,1726,13.462393435718242,782.7142857142857,6.104987057962278,NA,NA,NA,NA,245,1.9109422895428558,100.85714285714286,0.7866619570946101,0,1654,NA
PA,2020-05-22,PA,66258,37767,4984,866,6.754596011200462,732.8571428571429,5.716113087670466,NA,NA,NA,NA,115,0.8969729114180752,90.57142857142857,0.7064358084957263,0,1580,NA
PA,2020-05-23,PA,66983,39519,5096,725,5.654829224157431,710.1428571428571,5.538947009514599,1752,13.665187311343198,NA,NA,112,0.8735736180767341,75.42857142857143,0.5883250897251474,0,1560,NA
PA,2020-05-24,PA,67713,40627,5124,730,5.693828046392999,821.5714285714286,6.40806361933584,1108,8.642139007401976,NA,NA,28,0.21839340451918351,91.57142857142857,0.71423557294284,0,1533,NA
PA,2020-05-25,PA,68186,40911,5139,473,3.6892885834847786,664.2857142857143,5.1812720970112425,284,2.21513310298029,NA,NA,15,0.11699646670670547,72,0.5615830401921862,0,1628,NA
PA,2020-05-26,PA,68637,41868,5152,451,3.5176937656482776,725.8571428571429,5.6615147365406715,957,7.464374575887808,9.585910505502733,9.585910505502733,13,0.10139693781247806,68.57142857142857,0.534840990659225,0,1493,NA
PA,2020-05-27,PA,69417,43038,5265,780,6.083816268748683,721.1428571428571,5.624744418432849,1170,9.125724403123025,8.483915214331956,8.483915214331956,113,0.8813733825238478,63,0.4913851601681629,0,1493,NA
PA,2020-05-28,PA,70042,44826,5373,625,4.874852779446061,690.4285714285714,5.385180224700071,1788,13.945978831439291,8.427088359074412,8.427088359074412,108,0.8423745602882793,61.57142857142857,0.480242639529429,0,1476,NA
PA,2020-05-29,PA,71339,46370,5464,1297,10.116294487906465,673.1428571428571,5.250355724971391,1544,12.042836306343549,8.375832764136238,8.375832764136238,91,0.7097785646873465,61.142857142857146,0.4768998833378089,0,1445,NA
PA,2020-05-30,PA,72031,47133,5537,692,5.397436997402679,696.1428571428571,5.429750307255007,763,5.951220273147751,7.766336885197496,7.766336885197496,73,0.5693828046392999,73.57142857142857,0.5738398128947935,0,1352,NA
PA,2020-05-31,PA,72546,48190,5555,515,4.016878690263554,657.8571428571429,5.131130754136939,1057,8.244351020599177,7.662711443257271,7.662711443257271,18,0.14039576004804655,68,0.5303839824037314,0,1352,NA
PA,2020-06-01,PA,72898,48428,5567,352,2.7455170853840216,645.4285714285714,5.034190824579954,238,1.85634393841306,6.900563031567875,6.900563031567875,12,0.09359717336536437,63.42857142857143,0.494727916359783,0,1302,NA
PA,2020-06-02,PA,73510,48838,5667,612,4.773455841633583,523.7142857142857,4.0848480661598305,410,3.197903423316616,6.350122512014423,6.350122512014423,100,0.7799764447113697,60.285714285714285,0.4702143709545686,0,1302,NA
PA,2020-06-03,PA,74022,49915,5741,512,3.993479396922213,525,4.094876334734691,1077,8.400346309541451,6.047045950640862,6.047045950640862,74,0.5771825690864135,56.285714285714285,0.4390153131661138,0,1164,NA
PA,2020-06-04,PA,74560,51019,5817,538,4.1962732725471685,523.7142857142857,4.0848480661598305,1104,8.610939949613522,6.106101310026151,6.106101310026151,76,0.592782097980641,55.42857142857143,0.4323298007828735,0,1174,NA
PA,2020-06-05,PA,75005,52069,5886,445,3.4708951789655953,523.5714285714286,4.0837338140959565,1050,8.189752669469382,5.840909318824286,5.840909318824286,69,0.5381837468508451,55.142857142857146,0.4301012966551267,0,1174,NA
PA,2020-06-06,PA,75706,52560,5931,701,5.467634877426701,506.57142857142856,3.951137818495024,491,3.829684343532825,5.384065972636198,5.384065972636198,45,0.35098940012011637,49.57142857142857,0.3866454661640647,0,1174,NA
PA,2020-06-07,PA,76212,53670,5943,506,3.9466808102395308,492,3.8374841079799387,1110,8.657738536296204,5.175700836691875,5.175700836691875,12,0.09359717336536437,45.857142857142854,0.35767491250335665,0,1174,NA
PA,2020-06-08,PA,76563,53670,5953,351,2.7377173209369077,481.85714285714283,3.7583722114449287,0,0,5.176815088755748,5.176815088755748,10,0.07799764447113698,42.285714285714285,0.32981861090652204,0,1174,NA
PA,2020-06-09,PA,77056,53670,6014,493,3.8452838724270526,427.7142857142857,3.3360706792369155,0,0,5.426407551063386,5.426407551063386,61,0.4757856312739355,39.42857142857143,0.30753356962905437,0,1032,NA
PA,2020-06-10,PA,77466,54560,6062,410,3.197903423316616,393.7142857142857,3.0708786880350494,890,6.941790357931191,6.129500603367492,6.129500603367492,48,0.3743886934614575,40,0.31199057788454787,0,992,NA
PA,2020-06-11,PA,77933,55665,6113,467,3.6424899968020967,369.42857142857144,2.881455837176574,1105,8.618739714060634,5.170129576372507,5.170129576372507,51,0.3977879868027986,38.857142857142854,0.3030765613735608,0,946,NA
PA,2020-06-12,PA,77999,56939,6162,66,0.514784453509504,365.42857142857144,2.8502567793881193,1274,9.93689990562285,5.4364358196382465,5.4364358196382465,49,0.3821884579085712,41.42857142857143,0.32313309852328176,0,899,NA
PA,2020-06-13,PA,78462,58061,6211,463,3.611290939013642,346.7142857142857,2.704289759020706,1122,8.751335709661568,6.6208857635356555,6.6208857635356555,49,0.3821884579085712,37.42857142857143,0.2919340407348269,0,875,NA
PA,2020-06-14,PA,78798,58310,6215,336,2.6207208542302025,336,2.6207208542302025,249,1.9421413473313105,5.908878694720562,5.908878694720562,4,0.03119905778845479,36.714285714285715,0.28636278041546,0,852,NA
PA,2020-06-15,PA,79121,58549,6243,323,2.5193239164177244,329,2.5661225031004062,239,1.8641437028601737,5.921135467423169,5.921135467423169,28,0.21839340451918351,35.42857142857143,0.27633451184059954,0,851,NA
PA,2020-06-16,PA,79483,59612,6276,362,2.8235147298551584,394.7142857142857,3.0786784524821633,1063,8.29114960728186,5.846480579143653,5.846480579143653,33,0.257392226754752,33.857142857142854,0.2640777391379923,0,800,NA
PA,2020-06-17,PA,79818,59863,6319,335,2.6129210897830886,400.57142857142856,3.124362787100972,251,1.957740876225538,5.0286195642605875,5.0286195642605875,43,0.335389871225889,29.714285714285715,0.23176442928566413,0,788,NA
PA,2020-06-18,PA,80236,60979,6361,418,3.2603015388935255,418.85714285714283,3.2669870512767654,1116,8.704537122978886,5.150073039222787,5.150073039222787,42,0.3275901067787753,29.714285714285715,0.23176442928566413,0,740,NA
PA,2020-06-19,PA,80762,62186,6399,526,4.102676099181805,437.85714285714283,3.415182575771926,1207,9.414315687666232,6.190784466880529,6.190784466880529,38,0.2963910489903205,26.142857142857142,0.2039081276888295,0,731,NA
PA,2020-06-20,PA,81266,62574,6419,504,3.9310812813453033,459,3.580091881225187,388,3.0263086054801143,5.448692592340854,5.448692592340854,20,0.15599528894227396,26.857142857142858,0.20947938800819643,0,715,NA
PA,2020-06-21,PA,81730,62932,6423,464,3.619090703460756,481.85714285714283,3.7583722114449287,358,2.7923156720667035,5.169015324308634,5.169015324308634,4,0.03119905778845479,28.428571428571427,0.22173616071080365,0,735,NA
PA,2020-06-22,PA,82186,64105,6426,456,3.556692587883846,504.85714285714283,3.937766793728543,1173,9.149123696464367,4.859253250551833,4.859253250551833,3,0.023399293341341092,28,0.21839340451918351,0,745,NA
PA,2020-06-23,PA,82696,64502,6464,510,3.9778798680279857,515.4285714285714,4.0202214464551735,397,3.096506485504138,4.035820975349401,4.035820975349401,38,0.2963910489903205,25.714285714285715,0.20056537149720935,0,738,NA
PA,2020-06-24,PA,83191,64502,6518,495,3.86088340132128,443.42857142857144,3.458638406262988,0,0,3.6034911745665283,3.6034911745665283,54,0.42118728014413964,22.857142857142858,0.17828033021974163,0,707,NA
PA,2020-06-25,PA,83770,65340,6557,579,4.5160636148788305,538,4.1962732725471685,838,6.536202606681279,4.182902247780689,4.182902247780689,39,0.3041908134374342,22.285714285714285,0.17382332196424807,0,704,NA
PA,2020-06-26,PA,84370,65808,6579,600,4.679858668268218,543.1428571428571,4.2363863468466105,468,3.6502897612492102,3.303757369384588,3.303757369384588,22,0.17159481783650135,26.857142857142858,0.2094793880081964,0,661,NA
PA,2020-06-27,PA,84370,65808,6579,0,0,558.5714285714286,4.3567255697449365,0,0,3.3984687948138252,3.3984687948138252,0,0,26.428571428571427,0.20613663181657627,0,651,NA
PA,2020-06-28,PA,85496,66686,6579,1126,8.782534767450022,578.7142857142857,4.513835110751083,878,6.848193184565827,3.9511378184950243,3.9511378184950243,0,0,18.714285714285715,0.14596702036741346,0,648,NA
PA,2020-06-29,PA,85988,67070,6614,492,3.837484107979939,614.8571428571429,4.7957408829110495,384,2.99510954769166,3.7405441784229545,3.7405441784229545,35,0.2729917556489794,22.142857142857142,0.17270906990037468,0,635,NA
PA,2020-06-30,PA,86606,67552,6649,618,4.820254428316265,624.4285714285714,4.870395771190567,482,3.759486463508802,3.7984852857443707,3.7984852857443707,35,0.2729917556489794,23.857142857142858,0.18608009466685532,0,634,NA
PA,2020-07-01,PA,87242,68048,6649,636,4.960650188364312,715,5.576831579686293,496,3.868683165768394,4.350040057361697,4.350040057361697,0,0,24.285714285714285,0.18942285085847546,0,632,NA
PA,2020-07-02,PA,88074,68697,6712,832,6.489404019998596,622.5714285714286,4.855910494360214,649,5.06204712617679,3.78845701716951,3.78845701716951,63,0.4913851601681629,24.857142857142858,0.19387985911396902,0,631,NA
PA,2020-07-03,PA,88741,69217,6746,667,5.202442886224836,616.5714285714286,4.809111907677531,520,4.055877512499123,3.7516866990616884,3.7516866990616884,34,0.2651919912018657,20,0.15599528894227394,0,598,NA
PA,2020-07-04,PA,89375,69712,6749,634,4.945050659470084,670.4285714285714,5.2291849357577975,495,3.86088340132128,3.2146172042747168,3.2146172042747168,3,0.023399293341341092,19.714285714285715,0.15376678481452716,0,589,NA
PA,2020-07-05,PA,89854,70086,6753,479,3.736087170167461,700.8571428571429,5.466520625362828,374,2.9171119032205226,3.2369022455521845,3.2369022455521845,4,0.03119905778845479,23.285714285714285,0.18162308641136177,0,592,NA
PA,2020-07-06,PA,90304,70437,6754,450,3.5098940012011637,684.7142857142857,5.340610142145136,351,2.7377173209369077,3.131048299484213,3.131048299484213,1,0.0077997644471136975,19.428571428571427,0.15153828068678038,0,598,NA
PA,2020-07-07,PA,91299,70437,6787,995,7.760765624878129,733.5714285714286,5.721684347989834,0,0,3.4174110798996726,3.4174110798996726,33,0.257392226754752,19.142857142857142,0.14930977655903363,0,637,NA
PA,2020-07-08,PA,92148,70953,6812,849,6.6220000155995296,759.1428571428571,5.92113546742317,516,4.024678454710668,3.5633781002670863,3.5633781002670863,25,0.19499411117784243,21.142857142857142,0.16490930545326102,0,649,NA
PA,2020-07-09,PA,92867,71507,6848,719,5.608030637474748,773.1428571428571,6.030332169682761,554,4.321069503700988,3.641375744738223,3.641375744738223,36,0.2807915200960931,21.571428571428573,0.16825206164488118,0,650,NA
PA,2020-07-10,PA,93876,72284,6880,1009,7.869962327137721,776.8571428571429,6.059302723343469,777,6.0604169754073425,3.6592037777601973,3.6592037777601973,32,0.24959246230763832,22.428571428571427,0.17493757402812146,0,653,NA
PA,2020-07-11,PA,94689,72910,6897,813,6.3412084955034365,767.4285714285714,5.985762087127826,626,4.882652543893175,4.455894003429668,4.455894003429668,17,0.13259599560093285,20.571428571428573,0.1604522971977675,0,646,NA
PA,2020-07-12,PA,95266,73354,6904,577,4.5004640859846035,788.1428571428571,6.147328636389466,444,3.463095414518482,3.880939938471001,3.880939938471001,7,0.05459835112979588,20.714285714285715,0.16156654926164088,0,652,NA
PA,2020-07-13,PA,95742,73721,6911,476,3.71268787682612,797,6.216412264349616,367,2.8625135520907268,3.689288583484779,3.689288583484779,7,0.05459835112979588,17.857142857142858,0.13928150798417316,0,682,NA
PA,2020-07-14,PA,96671,74436,6931,929,7.245981171368625,800.2857142857143,6.242040061818705,715,5.576831579686294,3.698202599995766,3.698202599995766,20,0.15599528894227396,16,0.12479623115381913,0,678,NA
PA,2020-07-15,PA,97665,74436,6957,994,7.752965860431015,793.1428571428571,6.186327458625035,0,0,3.6469470050575903,3.6469470050575903,26,0.20279387562495613,15.714285714285714,0.12256772702607237,0,667,NA
PA,2020-07-16,PA,98446,74818,6973,781,6.091616033195797,823,6.419206139974572,382,2.9795100187974324,3.817427570830218,3.817427570830218,16,0.12479623115381916,15.857142857142858,0.12368197908994576,0,652,NA
PA,2020-07-17,PA,99478,75603,6992,1032,8.049356909421336,856.5714285714286,6.681055374984818,785,6.122815090984253,3.408497063388686,3.408497063388686,19,0.14819552449516024,15.285714285714286,0.11922497083445223,0,680,NA
PA,2020-07-18,PA,100241,76183,7007,763,5.951220273147751,870.5714285714286,6.79025207724441,580,4.523863379325944,2.938282692434117,2.938282692434117,15,0.11699646670670547,15.285714285714286,0.11922497083445223,0,699,NA
PA,2020-07-19,PA,101027,76780,7015,786,6.130614855431366,818.7142857142857,6.385778578058371,597,4.656459374926877,3.4664381707101017,3.4664381707101017,8,0.06239811557690958,15.142857142857142,0.11811071877057884,0,703,NA
PA,2020-07-20,PA,101738,76780,7018,711,5.545632521897839,844.5714285714286,6.587458201619454,0,0,3.8441696203631794,3.8441696203631794,3,0.023399293341341092,15.142857142857142,0.11811071877057884,0,706,NA
PA,2020-07-21,PA,102765,77073,7038,1027,8.010358087185766,870.4285714285714,6.7891378251805365,293,2.285330983004313,3.9834511283473524,3.9834511283473524,20,0.15599528894227396,15.571428571428571,0.12145347496219898,0,736,NA
PA,2020-07-22,PA,103396,77547,7063,631,4.921651366128743,912,7.113385175767691,474,3.6970883479318926,4.217444061760763,4.217444061760763,25,0.19499411117784243,15.285714285714286,0.11922497083445223,0,735,NA
PA,2020-07-23,PA,104358,78268,7079,962,7.503373398123377,914,7.128984704661919,721,5.623630166368976,4.2207868179523835,4.2207868179523835,16,0.12479623115381916,14.714285714285714,0.11476796257895867,0,736,NA
PA,2020-07-24,PA,105571,79178,7101,1213,9.461114274348914,932.2857142857143,7.271608968837712,910,7.097785646873465,4.922765618192616,4.922765618192616,22,0.17159481783650135,14.857142857142858,0.11588221464283206,0,736,NA
PA,2020-07-25,PA,106625,79968,7114,1054,8.220951727257837,945.5714285714286,7.375234410777937,790,6.161813913219821,5.532261497131358,5.532261497131358,13,0.10139693781247806,15.428571428571429,0.12033922289832559,0,709,NA
PA,2020-07-26,PA,107425,80568,7118,800,6.239811557690958,974.5714285714286,7.601427579744234,600,4.679858668268218,5.7005135587762394,5.7005135587762394,4,0.03119905778845479,14.142857142857142,0.11031095432346513,0,707,NA
PA,2020-07-27,PA,108264,81198,7122,839,6.544002371128392,960,7.48777386922915,630,4.913851601681629,5.615830401921862,5.615830401921862,4,0.03119905778845479,13.857142857142858,0.10808245019571837,0,704,NA
PA,2020-07-28,PA,109384,82038,7146,1120,8.73573618076734,925.2857142857143,7.217010617707916,840,6.551802135575506,5.413036526296906,5.413036526296906,24,0.18719434673072874,12.571428571428571,0.0980541816208579,0,716,NA
PA,2020-07-29,PA,110218,82663,7162,834,6.505003548892824,901.5714285714286,7.032044775104935,625,4.874852779446061,6.532859850489658,6.532859850489658,16,0.12479623115381916,12.857142857142858,0.10028268574860466,0,756,NA
PA,2020-07-30,PA,111078,83308,7176,860,6.70779742451778,880.7142857142857,6.8693639737794205,645,5.030848068388335,6.418091887910699,6.418091887910699,14,0.10919670225959176,13,0.10139693781247805,0,756,NA
PA,2020-07-31,PA,112048,84036,7189,970,7.5657715137002866,841.5714285714286,6.564058908278113,728,5.678228517498772,6.194127223072149,6.194127223072149,13,0.10139693781247806,12.428571428571429,0.09693992955698451,0,522,NA
PA,2020-08-01,PA,112936,85831,7204,888,6.926190829036964,803.5714285714286,6.267667859287792,1795,14.000577182569085,4.699915205417939,4.699915205417939,15,0.11699646670670547,12.285714285714286,0.09582567749311112,0,579,NA
PA,2020-08-02,PA,113590,86328,7209,654,5.1010459484123585,785.1428571428571,6.123929343048125,497,3.8764829302155075,5.882136645187601,5.882136645187601,5,0.03899882223556849,11.714285714285714,0.09136866923761758,0,564,NA
PA,2020-08-03,PA,114155,86757,7209,565,4.406866912619239,777.5714285714286,6.064873983662836,429,3.346098947811776,5.846480579143653,5.846480579143653,0,0,15.142857142857142,0.11811071877057881,0,585,NA
PA,2020-08-04,PA,115009,86256,7232,854,6.6609988378350975,747.2857142857143,5.8286525461216785,-501,-3.9076819880039624,6.984131936358379,6.984131936358379,23,0.17939458228361504,15.428571428571429,0.12033922289832559,0,656,NA
PA,2020-08-05,PA,115714,87942,7244,705,5.498833935215156,736.5714285714286,5.745083641331175,1686,13.150402857833694,5.681571273690392,5.681571273690392,12,0.09359717336536437,15.571428571428571,0.12145347496219898,0,639,NA
PA,2020-08-06,PA,116521,88555,7282,807,6.294409908820754,751.7142857142857,5.863194360101753,613,4.781255606080696,5.127787997945319,5.127787997945319,38,0.2963910489903205,15,0.11699646670670545,0,663,NA
PA,2020-08-07,PA,117279,90304,7297,758,5.912221450912182,756.8571428571429,5.903307434401195,1749,13.641788018001856,5.817510025482944,5.817510025482944,15,0.11699646670670547,15.428571428571429,0.12033922289832559,0,651,NA
PA,2020-08-08,PA,118092,90930,7313,813,6.3412084955034365,753.1428571428571,5.874336880740487,626,4.882652543893175,7.086643126234731,7.086643126234731,16,0.12479623115381916,17.142857142857142,0.13371024766480621,0,634,NA
